sID	item	itemNumber	block	Shape.method	Color.method	shapeOne	shapeTwo	line	shapeThree	shapeFour	mode	onset_time	record_time	Rating
18	26	77	7	AB	AC	trired	heartblack	line	circlered	octopurp	prime	1308686664	2.209726	1
18	4	78	7	AB	CB	octopurp	trired	line	circleblack	heartred	prime	1308686604	1.676679	1
18	6	79	7	AB	CA	circlered	heartblue	line	sqblack	trired	prime	1308686610	1.42881	1
18	35	80	7	AB	BC	octoblue	diapurp	line	sqpurp	heartred	prime	1308686687	2.046399	4
18	33	81	7	AB	CD	diablue	octored	line	circleblack	sqpurp	prime	1308686682	1.532613	6
19	4	1	7	AB	AB	circlepurp	octoblue	line	circlepurp	octoblue	prime	1308758533	1.77803	9
19	32	2	7	AB	BA	heartblue	octopurp	line	heartpurp	octoblue	prime	1308758612	2.144098	9
19	60	3	7	AB	AA	sqred	tripurp	line	sqred	trired	prime	1308758713	1.578421	9
19	16	4	7	AB	BB	heartblue	circleblack	line	heartblack	circleblack	prime	1308758570	1.632437	9
19	3	5	7	AB	AC	sqblack	diablue	line	sqblack	diapurp	prime	1308758531	1.433812	9
19	52	6	7	AB	CB	heartblue	diapurp	line	heartblack	diapurp	prime	1308758681	1.781768	9
19	46	7	7	AB	CA	sqred	octoblack	line	sqpurp	octored	prime	1308758666	2.17914	8
19	42	8	7	AB	BC	sqblack	trired	line	sqred	tripurp	prime	1308758649	2.010012	9
19	66	9	7	AB	CD	trired	octopurp	line	triblack	octoblue	prime	1308758736	1.809938	9
19	18	10	7	AB	AB	circlered	sqpurp	line	sqred	circlepurp	prime	1308758574	0.786988	9
19	28	11	7	AB	BA	sqpurp	diared	line	diared	sqpurp	prime	1308758601	1.202723	9
19	6	12	7	AB	AA	diablue	sqpurp	line	sqblue	diablue	prime	1308758539	1.399361	9
19	39	13	7	AB	BB	trired	octopurp	line	octopurp	tripurp	prime	1308758634	1.993425	9
19	41	14	7	AB	AC	sqpurp	diablue	line	diapurp	sqred	prime	1308758644	4.864637	9
19	31	15	7	AB	CB	diared	sqpurp	line	sqblue	diapurp	prime	1308758608	3.53893	9
19	17	16	7	AB	CA	triblack	octopurp	line	octored	triblack	prime	1308758573	1.230441	9
19	73	17	7	AB	BC	circleblue	octored	line	octored	circleblack	prime	1308758758	2.989226	9
19	30	18	7	AB	CD	diablue	sqblack	line	sqred	diapurp	prime	1308758605	2.859322	9
19	37	19	7	AB	AB	sqred	diablue	line	sqred	sqblue	prime	1308758627	3.587185	5
19	40	20	7	AB	BA	circlered	diapurp	line	circlepurp	circlered	prime	1308758637	6.470417	6
19	36	21	7	AB	AA	diapurp	triblack	line	diapurp	diapurp	prime	1308758625	1.962576	6
19	26	22	7	AB	BB	sqpurp	heartblack	line	sqblack	sqblack	prime	1308758596	1.651995	6
19	21	23	7	AB	AC	heartred	circleblue	line	heartred	heartblack	prime	1308758582	3.205363	6
19	75	24	7	AB	CB	triblue	diablack	line	trired	triblack	prime	1308758767	2.968649	4
19	29	25	7	AB	CA	triblue	octored	line	tripurp	triblue	prime	1308758603	1.824123	6
19	15	26	7	AB	BC	octoblack	diablue	line	octoblue	octored	prime	1308758568	2.292079	8
19	54	27	7	AB	CD	octored	triblue	line	octopurp	octoblack	prime	1308758687	3.038199	5
19	27	28	7	AB	AB	diared	octoblue	line	octored	octoblue	prime	1308758598	2.756747	8
19	70	29	7	AB	BA	heartpurp	triblack	line	triblack	tripurp	prime	1308758750	1.942718	2
19	63	30	7	AB	AA	sqblue	diapurp	line	diablue	diablue	prime	1308758726	1.946923	6
19	35	31	7	AB	BB	trired	diablue	line	diablue	diablue	prime	1308758622	1.977335	6
19	77	32	7	AB	AC	triblue	octored	line	octoblue	octopurp	prime	1308758774	1.926996	5
19	2	33	7	AB	CB	diablue	circleblack	line	circlered	circleblack	prime	1308758528	3.1704	7
19	49	34	7	AB	CA	sqblue	octopurp	line	octoblack	octoblue	prime	1308758674	1.598814	4
19	14	35	7	AB	BC	triblue	octopurp	line	octopurp	octored	prime	1308758563	4.264483	7
19	12	36	7	AB	CD	diapurp	circleblack	line	circleblue	circlered	prime	1308758557	2.575266	7
19	45	37	7	AB	AB	triblue	circleblack	line	triblue	octoblack	prime	1308758661	5.158167	8
19	78	38	7	AB	BA	sqred	octoblack	line	sqblack	circlered	prime	1308758776	3.339579	8
19	22	39	7	AB	AA	diapurp	triblack	line	diapurp	circlepurp	prime	1308758585	1.962747	6
19	20	40	7	AB	BB	diablue	octored	line	diared	trired	prime	1308758578	2.871404	8
19	9	41	7	AB	AC	octoblue	sqblack	line	octoblue	heartred	prime	1308758547	3.752514	7
19	72	42	7	AB	CB	circlepurp	octoblack	line	circleblue	heartblack	prime	1308758755	3.173536	3
19	10	43	7	AB	CA	heartblue	tripurp	line	heartblack	diablue	prime	1308758551	1.992073	8
19	44	44	7	AB	BC	heartpurp	circlered	line	heartred	diablack	prime	1308758658	2.592537	7
19	71	45	7	AB	CD	circlered	octopurp	line	circleblack	heartblue	prime	1308758752	1.813437	1
19	13	46	7	AB	AB	heartred	circlepurp	line	sqred	circlepurp	prime	1308758560	2.273039	7
19	59	47	7	AB	BA	sqred	diablue	line	circleblue	diared	prime	1308758709	3.238305	4
19	69	48	7	AB	AA	circlepurp	diablack	line	tripurp	diapurp	prime	1308758746	3.22213	4
19	47	49	7	AB	BB	circleblack	sqred	line	octored	sqred	prime	1308758669	2.758352	9
19	1	50	7	AB	AC	sqblue	triblack	line	diablue	tripurp	prime	1308758525	2.353448	7
19	53	51	7	AB	CB	heartblue	tripurp	line	sqblack	tripurp	prime	1308758684	2.375211	2
19	58	52	7	AB	CA	diablue	circlered	line	heartpurp	circleblue	prime	1308758704	4.613865	3
19	80	53	7	AB	BC	circlered	triblack	line	heartblack	tripurp	prime	1308758782	1.528729	4
19	65	54	7	AB	CD	diapurp	octored	line	circleblue	octoblack	prime	1308758731	4.365766	4
19	23	55	7	AB	AB	circlepurp	sqred	line	octopurp	circlered	prime	1308758588	1.548667	7
19	74	56	7	AB	BA	circlepurp	diablack	line	octoblack	circlepurp	prime	1308758762	4.616238	6
19	11	57	7	AB	AA	diared	triblack	line	octored	diared	prime	1308758554	3.169254	6
19	67	58	7	AB	BB	circlered	sqblack	line	heartblack	circleblack	prime	1308758738	2.726674	5
19	19	59	7	AB	AC	diablue	octoblack	line	sqblue	diared	prime	1308758576	2.327768	8
19	25	60	7	AB	CB	tripurp	sqred	line	circleblack	trired	prime	1308758593	2.373919	6
19	0	61	7	AB	CA	sqblack	octopurp	line	trired	sqblack	prime	1308758520	4.098496	4
19	62	62	7	AB	BC	octoblack	diablue	line	heartblue	octopurp	prime	1308758722	3.057227	5
19	76	63	7	AB	CD	trired	octopurp	line	diablack	triblue	prime	1308758770	3.086594	7
19	8	64	7	AB	AB	octopurp	circleblack	line	circlepurp	triblack	prime	1308758544	2.012312	8
19	79	65	7	AB	BA	circlered	octopurp	line	octopurp	trired	prime	1308758780	1.695968	4
19	38	66	7	AB	AA	octoblack	heartpurp	line	heartblack	diablack	prime	1308758631	2.67712	5
19	33	67	7	AB	BB	circleblack	tripurp	line	tripurp	sqpurp	prime	1308758615	3.652229	5
19	43	68	7	AB	AC	diared	sqblack	line	sqred	heartpurp	prime	1308758652	5.544295	4
19	51	69	7	AB	CB	trired	diapurp	line	diablack	octopurp	prime	1308758679	2.028006	1
19	55	70	7	AB	CA	circleblue	triblack	line	tripurp	sqblue	prime	1308758690	4.03128	6
19	50	71	7	AB	BC	diared	sqpurp	line	sqpurp	circleblack	prime	1308758677	1.882685	5
19	24	72	7	AB	CD	diablue	sqpurp	line	sqblack	octored	prime	1308758590	2.461675	7
19	56	73	7	AB	AB	circlepurp	octoblack	line	diapurp	triblack	prime	1308758695	3.918175	2
19	64	74	7	AB	BA	circleblue	octopurp	line	tripurp	heartblue	prime	1308758728	2.193118	3
19	48	75	7	AB	AA	heartblue	octoblack	line	diablue	triblue	prime	1308758672	1.794888	2
19	68	76	7	AB	BB	triblue	sqblack	line	octoblack	diablack	prime	1308758741	4.597962	4
19	7	77	7	AB	AC	triblue	sqpurp	line	circleblue	diablack	prime	1308758541	3.168051	4
19	5	78	7	AB	CB	circlepurp	octored	line	sqblack	heartred	prime	1308758535	2.921926	4
19	34	79	7	AB	CA	sqpurp	triblue	line	heartblack	octopurp	prime	1308758619	2.741511	2
19	57	80	7	AB	BC	circleblue	sqred	line	diared	octopurp	prime	1308758699	4.465413	3
19	61	81	7	AB	CD	octored	tripurp	line	circleblue	diablack	prime	1308758715	7.164595	4
20	18	1	7	AB	AB	octoblack	diared	line	octoblack	diared	prime	1308762414	1.96278	1
20	38	2	7	AB	BA	sqblack	heartpurp	line	sqpurp	heartblack	prime	1308762463	2.281019	2
20	5	3	7	AB	AA	circlered	diapurp	line	circlered	diared	prime	1308762372	2.424196	4
20	50	4	7	AB	BB	circleblue	triblack	line	circleblack	triblack	prime	1308762492	1.528903	1
20	49	5	7	AB	AC	octopurp	sqblack	line	octopurp	sqblue	prime	1308762489	2.031611	2
20	12	6	7	AB	CB	sqred	triblue	line	sqblack	triblue	prime	1308762397	1.594724	5
20	42	7	7	AB	CA	heartred	sqblue	line	heartblack	sqred	prime	1308762472	1.664964	3
20	52	8	7	AB	BC	trired	octoblack	line	triblack	octoblue	prime	1308762495	2.191133	2
20	46	9	7	AB	CD	circlered	octoblack	line	circlepurp	octoblue	prime	1308762481	1.813341	3
20	20	10	7	AB	AB	sqred	diapurp	line	diared	sqpurp	prime	1308762418	2.146417	2
20	19	11	7	AB	BA	triblack	octopurp	line	octopurp	triblack	prime	1308762416	1.446977	1
20	59	12	7	AB	AA	sqred	octoblack	line	octored	sqred	prime	1308762511	1.449208	5
20	43	13	7	AB	BB	heartpurp	circlered	line	circlered	heartred	prime	1308762474	2.243808	3
20	0	14	7	AB	AC	circlered	sqpurp	line	sqred	circleblue	prime	1308762351	3.567475	5
20	51	15	7	AB	CB	sqpurp	diablack	line	diared	sqblack	prime	1308762494	1.285573	1
20	15	16	7	AB	CA	heartred	triblack	line	triblue	heartred	prime	1308762406	2.571766	4
20	40	17	7	AB	BC	sqblue	heartred	line	heartred	sqblack	prime	1308762468	2.046531	3
20	6	18	7	AB	CD	heartblack	diared	line	diablue	heartpurp	prime	1308762375	1.647885	4
20	13	19	7	AB	AB	triblack	sqpurp	line	triblack	tripurp	prime	1308762399	2.987283	3
20	74	20	7	AB	BA	heartpurp	triblack	line	heartblack	heartpurp	prime	1308762548	4.316551	4
20	29	21	7	AB	AA	circleblack	diared	line	circleblack	circleblack	prime	1308762442	1.748644	3
20	67	22	7	AB	BB	diapurp	circleblue	line	diablue	diablue	prime	1308762530	2.128542	6
20	34	23	7	AB	AC	sqblue	heartblack	line	sqblue	sqpurp	prime	1308762454	1.318671	5
20	69	24	7	AB	CB	circlepurp	octoblack	line	circlered	circleblack	prime	1308762535	1.250949	3
20	31	25	7	AB	CA	diablack	heartblue	line	diapurp	diablack	prime	1308762448	1.201668	3
20	73	26	7	AB	BC	circlepurp	octoblack	line	circleblack	circleblue	prime	1308762547	0.75357	5
20	35	27	7	AB	CD	circleblack	diablue	line	circlepurp	circlered	prime	1308762456	1.697678	6
20	28	28	7	AB	AB	circlepurp	triblue	line	tripurp	triblue	prime	1308762440	1.60991	3
20	8	29	7	AB	BA	sqred	triblue	line	triblue	trired	prime	1308762380	3.166669	6
20	63	30	7	AB	AA	sqblack	octoblue	line	octoblack	octoblack	prime	1308762519	3.538969	5
20	24	31	7	AB	BB	triblue	heartblack	line	heartblack	heartblack	prime	1308762429	2.277447	3
20	47	32	7	AB	AC	trired	heartblue	line	heartred	heartblack	prime	1308762484	1.778191	4
20	64	33	7	AB	CB	diablue	heartblack	line	heartpurp	heartblack	prime	1308762523	1.798568	3
20	32	34	7	AB	CA	diared	triblack	line	triblue	trired	prime	1308762450	1.890691	4
20	61	35	7	AB	BC	sqblue	diapurp	line	diapurp	diablack	prime	1308762515	1.318085	4
20	53	36	7	AB	CD	circlered	triblue	line	tripurp	triblack	prime	1308762498	1.592765	4
20	37	37	7	AB	AB	sqred	octopurp	line	sqred	heartpurp	prime	1308762462	1.135285	3
20	54	38	7	AB	BA	circlepurp	heartred	line	circlered	octopurp	prime	1308762500	1.366274	3
20	39	39	7	AB	AA	octoblue	circleblack	line	octoblue	diablue	prime	1308762466	1.497532	6
20	11	40	7	AB	BB	tripurp	heartblue	line	triblue	circleblue	prime	1308762392	4.824737	6
20	36	41	7	AB	AC	sqred	diablack	line	sqred	heartpurp	prime	1308762458	2.660103	4
20	70	42	7	AB	CB	heartpurp	triblack	line	heartred	circleblack	prime	1308762537	1.713362	5
20	7	43	7	AB	CA	heartred	octopurp	line	heartblack	trired	prime	1308762377	1.8276	6
20	66	44	7	AB	BC	tripurp	circleblue	line	triblue	diablack	prime	1308762528	1.793454	5
20	60	45	7	AB	CD	octopurp	heartred	line	octoblack	diablue	prime	1308762513	2.244818	6
20	80	46	7	AB	AB	circlered	sqpurp	line	octored	sqpurp	prime	1308762566	1.28458	3
20	72	47	7	AB	BA	octored	heartpurp	line	circlepurp	heartred	prime	1308762544	2.327351	6
20	79	48	7	AB	AA	sqblue	diapurp	line	circleblue	diablue	prime	1308762563	2.07884	5
20	65	49	7	AB	BB	octoblack	circlepurp	line	heartpurp	circlepurp	prime	1308762525	2.047477	3
20	77	50	7	AB	AC	circleblack	octored	line	heartblack	octoblue	prime	1308762558	2.675124	5
20	62	51	7	AB	CB	diared	heartblue	line	sqblack	heartblue	prime	1308762517	1.399937	3
20	21	52	7	AB	CA	triblack	diablue	line	heartred	diablack	prime	1308762421	2.026671	3
20	78	53	7	AB	BC	diapurp	triblack	line	octoblack	triblue	prime	1308762561	1.794444	5
20	10	54	7	AB	CD	circlepurp	triblue	line	octored	triblack	prime	1308762386	5.123671	4
20	14	55	7	AB	AB	triblack	circlepurp	line	heartblack	tripurp	prime	1308762403	2.955117	5
20	26	56	7	AB	BA	diapurp	heartblack	line	triblack	diapurp	prime	1308762435	2.360723	4
20	4	57	7	AB	AA	heartblue	octopurp	line	sqblue	heartblue	prime	1308762369	2.69017	4
20	23	58	7	AB	BB	tripurp	heartblack	line	octoblack	triblack	prime	1308762426	3.054598	5
20	44	59	7	AB	AC	sqred	diablue	line	octored	sqpurp	prime	1308762477	0.769984	4
20	48	60	7	AB	CB	circleblue	octopurp	line	diablack	circlepurp	prime	1308762486	2.825518	6
20	9	61	7	AB	CA	diared	sqpurp	line	triblue	diared	prime	1308762383	2.74057	5
20	17	62	7	AB	BC	circleblack	sqblue	line	diablue	circlered	prime	1308762412	1.696654	7
20	57	63	7	AB	CD	trired	sqpurp	line	heartblue	triblack	prime	1308762506	1.744792	4
20	33	64	7	AB	AB	heartblue	trired	line	triblue	circlered	prime	1308762452	1.675849	4
20	2	65	7	AB	BA	sqblue	heartpurp	line	heartpurp	circleblue	prime	1308762359	1.961652	3
20	30	66	7	AB	AA	sqred	triblue	line	trired	diared	prime	1308762445	3.101653	5
20	1	67	7	AB	BB	circlepurp	diablue	line	diablue	triblue	prime	1308762355	3.599494	3
20	58	68	7	AB	AC	sqred	tripurp	line	trired	circleblue	prime	1308762509	1.743171	4
20	71	69	7	AB	CB	circleblue	diablack	line	diared	sqblack	prime	1308762539	4.432975	6
20	41	70	7	AB	CA	heartblue	diapurp	line	diared	sqblue	prime	1308762470	1.150833	5
20	3	71	7	AB	BC	sqpurp	triblack	line	triblack	heartred	prime	1308762362	6.798227	3
20	75	72	7	AB	CD	triblack	circlepurp	line	circleblue	sqred	prime	1308762553	2.375397	8
20	22	73	7	AB	AB	circlered	octopurp	line	trired	sqpurp	prime	1308762423	2.193417	3
20	27	74	7	AB	BA	sqred	triblue	line	circleblue	octored	prime	1308762438	2.092145	7
20	56	75	7	AB	AA	heartpurp	diablack	line	sqpurp	tripurp	prime	1308762504	1.797852	7
20	76	76	7	AB	BB	sqpurp	heartred	line	octored	circlered	prime	1308762556	1.581373	4
20	55	77	7	AB	AC	heartblue	sqred	line	diablue	circlepurp	prime	1308762502	1.664738	6
20	45	78	7	AB	CB	triblue	circlepurp	line	heartblack	sqpurp	prime	1308762478	2.725262	5
20	25	79	7	AB	CA	heartpurp	circleblue	line	octoblack	tripurp	prime	1308762432	2.259987	6
20	68	80	7	AB	BC	sqblue	tripurp	line	heartpurp	circleblack	prime	1308762533	2.11149	5
20	16	81	7	AB	CD	diablue	octopurp	line	sqblack	trired	prime	1308762409	1.829348	8
21	54	1	7	AB	AB	trired	circlepurp	line	trired	circlepurp	prime	1308762534	0.816224	9
21	18	2	7	AB	BA	heartblack	circlepurp	line	heartpurp	circleblack	prime	1308762430	1.152682	9
21	0	3	7	AB	AA	octopurp	triblue	line	octopurp	tripurp	prime	1308762384	2.869377	9
21	35	4	7	AB	BB	diablack	sqpurp	line	diapurp	sqpurp	prime	1308762473	2.314024	9
21	33	5	7	AB	AC	circlepurp	sqred	line	circlepurp	sqblue	prime	1308762468	1.615942	9
21	12	6	7	AB	CB	heartblue	circlepurp	line	heartred	circlepurp	prime	1308762418	1.083938	9
21	38	7	7	AB	CA	diapurp	octoblue	line	diared	octopurp	prime	1308762482	1.681234	9
21	53	8	7	AB	BC	diared	sqblue	line	diablue	sqpurp	prime	1308762531	2.908679	9
21	5	9	7	AB	CD	tripurp	octoblue	line	trired	octoblack	prime	1308762399	1.890056	9
21	39	10	7	AB	AB	diared	octoblack	line	octored	diablack	prime	1308762485	1.084604	9
21	71	11	7	AB	BA	octopurp	heartblue	line	heartblue	octopurp	prime	1308762589	1.300488	9
21	41	12	7	AB	AA	sqblack	triblue	line	triblack	sqblack	prime	1308762491	2.094312	9
21	60	13	7	AB	BB	sqred	octoblue	line	octoblue	sqblue	prime	1308762552	2.359735	9
21	10	14	7	AB	AC	octoblue	triblack	line	triblue	octopurp	prime	1308762412	2.289689	9
21	28	15	7	AB	CB	heartred	triblack	line	triblue	heartblack	prime	1308762455	2.257633	9
21	78	16	7	AB	CA	heartblue	triblack	line	tripurp	heartblue	prime	1308762609	1.710835	9
21	50	17	7	AB	BC	tripurp	octoblue	line	octoblue	trired	prime	1308762522	1.51073	9
21	29	18	7	AB	CD	triblack	sqblue	line	sqred	tripurp	prime	1308762458	0.916116	9
21	34	19	7	AB	AB	heartpurp	circleblue	line	heartpurp	heartblue	prime	1308762470	2.311198	7
21	73	20	7	AB	BA	sqblack	heartred	line	sqred	sqblack	prime	1308762593	2.528461	5
21	77	21	7	AB	AA	heartpurp	circleblack	line	heartpurp	heartpurp	prime	1308762607	2.313102	5
21	49	22	7	AB	BB	octored	circleblue	line	octoblue	octoblue	prime	1308762518	3.651337	7
21	8	23	7	AB	AC	heartblue	octoblack	line	heartblue	heartpurp	prime	1308762407	1.399792	5
21	80	24	7	AB	CB	sqred	diablue	line	sqpurp	sqblue	prime	1308762616	4.284452	5
21	15	25	7	AB	CA	heartblack	diablue	line	heartred	heartblack	prime	1308762424	0.868705	6
21	6	26	7	AB	BC	circleblue	sqblack	line	circleblack	circlered	prime	1308762401	2.110887	6
21	9	27	7	AB	CD	heartblue	diablack	line	heartpurp	heartred	prime	1308762409	1.81381	5
21	19	28	7	AB	AB	tripurp	circleblue	line	circlepurp	circleblue	prime	1308762431	1.38079	6
21	26	29	7	AB	BA	heartpurp	octored	line	octored	octopurp	prime	1308762448	2.542717	6
21	1	30	7	AB	AA	circleblue	diablack	line	diablue	diablue	prime	1308762387	2.242092	5
21	21	31	7	AB	BB	heartred	circleblack	line	circleblack	circleblack	prime	1308762436	1.03577	6
21	56	32	7	AB	AC	circlered	heartblack	line	heartred	heartblue	prime	1308762538	1.895647	6
21	14	33	7	AB	CB	diablack	circleblue	line	circlepurp	circleblue	prime	1308762422	1.664463	6
21	69	34	7	AB	CA	heartpurp	octoblack	line	octoblue	octopurp	prime	1308762582	2.029976	6
21	59	35	7	AB	BC	octoblack	heartred	line	heartred	heartblue	prime	1308762549	2.77438	5
21	16	36	7	AB	CD	sqblack	circlered	line	circleblue	circlepurp	prime	1308762426	0.687223	6
21	4	37	7	AB	AB	octored	sqblue	line	octored	heartblue	prime	1308762396	2.937539	5
21	68	38	7	AB	BA	heartred	diablue	line	heartblue	sqred	prime	1308762579	2.426101	6
21	27	39	7	AB	AA	heartpurp	circleblue	line	heartpurp	tripurp	prime	1308762451	3.818001	4
21	11	40	7	AB	BB	heartpurp	sqblue	line	heartblue	diablue	prime	1308762414	2.973967	7
21	46	41	7	AB	AC	circleblack	diablue	line	circleblack	tripurp	prime	1308762509	2.873604	5
21	25	42	7	AB	CB	circlepurp	heartblue	line	circlered	sqblue	prime	1308762446	1.415716	5
21	13	43	7	AB	CA	diablack	octopurp	line	diared	triblack	prime	1308762419	2.226328	5
21	52	44	7	AB	BC	octored	heartblue	line	octoblue	circleblack	prime	1308762526	4.464392	4
21	23	45	7	AB	CD	circleblack	heartblue	line	circlepurp	octored	prime	1308762440	2.576453	5
21	70	46	7	AB	AB	sqpurp	diared	line	heartpurp	diared	prime	1308762584	3.903332	4
21	45	47	7	AB	BA	sqred	tripurp	line	circlepurp	trired	prime	1308762506	1.876955	4
21	31	48	7	AB	AA	sqblack	octored	line	triblack	octoblack	prime	1308762462	2.393128	4
21	47	49	7	AB	BB	heartpurp	diablack	line	sqblack	diablack	prime	1308762512	2.776952	4
21	76	50	7	AB	AC	tripurp	octoblue	line	circlepurp	octoblack	prime	1308762603	3.022329	3
21	74	51	7	AB	CB	octopurp	heartblack	line	sqred	heartblack	prime	1308762596	2.461576	3
21	75	52	7	AB	CA	diared	octopurp	line	sqblack	octored	prime	1308762599	3.687094	4
21	37	53	7	AB	BC	sqred	circleblack	line	triblack	circlepurp	prime	1308762480	2.227493	4
21	42	54	7	AB	CD	sqred	heartblack	line	octoblue	heartpurp	prime	1308762494	3.023875	5
21	24	55	7	AB	AB	trired	circlepurp	line	diared	tripurp	prime	1308762443	1.859945	5
21	58	56	7	AB	BA	diablack	sqred	line	circlered	diablack	prime	1308762544	3.902175	4
21	48	57	7	AB	AA	circleblack	octoblue	line	diablack	circleblack	prime	1308762515	2.659624	5
21	17	58	7	AB	BB	diapurp	heartblue	line	sqblue	diablue	prime	1308762427	2.60865	5
21	67	59	7	AB	AC	sqred	heartblack	line	circlered	sqpurp	prime	1308762575	3.10746	5
21	20	60	7	AB	CB	sqblack	diapurp	line	circleblue	sqpurp	prime	1308762433	2.627959	5
21	62	61	7	AB	CA	octoblack	diapurp	line	circleblue	octoblack	prime	1308762559	2.444363	3
21	43	62	7	AB	BC	heartpurp	diablack	line	sqblack	heartblue	prime	1308762497	5.428402	6
21	55	63	7	AB	CD	circlered	sqblack	line	tripurp	circleblue	prime	1308762535	2.01096	4
21	63	64	7	AB	AB	circleblue	diared	line	diablue	sqred	prime	1308762561	3.801664	5
21	66	65	7	AB	BA	octored	triblack	line	triblack	heartred	prime	1308762572	2.804377	4
21	44	66	7	AB	AA	diablack	heartblue	line	heartblack	octoblack	prime	1308762503	2.891862	5
21	57	67	7	AB	BB	octoblack	circlepurp	line	circlepurp	sqpurp	prime	1308762540	3.523392	5
21	64	68	7	AB	AC	circleblack	diapurp	line	diablack	sqblue	prime	1308762566	2.892362	5
21	61	69	7	AB	CB	diared	circleblack	line	circleblue	sqblack	prime	1308762555	3.405271	4
21	3	70	7	AB	CA	octopurp	heartblue	line	heartred	sqpurp	prime	1308762393	2.226707	5
21	30	71	7	AB	BC	octoblue	diapurp	line	diapurp	heartred	prime	1308762459	2.311044	4
21	7	72	7	AB	CD	sqpurp	diablack	line	diablue	octored	prime	1308762404	2.991201	4
21	51	73	7	AB	AB	octored	diablue	line	trired	sqblue	prime	1308762524	0.799836	9
21	65	74	7	AB	BA	tripurp	circleblue	line	octoblue	diapurp	prime	1308762569	2.391643	2
21	40	75	7	AB	AA	trired	circleblack	line	sqred	octored	prime	1308762486	4.347081	5
21	32	76	7	AB	BB	triblack	heartpurp	line	diapurp	sqpurp	prime	1308762465	2.676058	2
21	36	77	7	AB	AC	circlepurp	triblack	line	diapurp	sqred	prime	1308762475	3.818395	2
21	2	78	7	AB	CB	sqred	heartpurp	line	circleblack	octopurp	prime	1308762390	2.475471	2
21	72	79	7	AB	CA	heartblue	trired	line	octoblack	sqblue	prime	1308762590	2.076739	3
21	79	80	7	AB	BC	sqblack	tripurp	line	circlepurp	heartred	prime	1308762612	4.133638	3
21	22	81	7	AB	CD	diapurp	circleblue	line	triblack	sqred	prime	1308762438	1.861667	3
22	38	1	7	AB	AB	circleblue	trired	line	circleblue	trired	prime	1308765979	2.007621	9
22	39	2	7	AB	BA	sqpurp	octored	line	sqred	octopurp	prime	1308765982	2.278587	9
22	58	3	7	AB	AA	heartred	sqblack	line	heartred	sqred	prime	1308766026	2.046374	9
22	13	4	7	AB	BB	sqblue	tripurp	line	sqpurp	tripurp	prime	1308765911	2.723769	8
22	68	5	7	AB	AC	diablue	circlered	line	diablue	circleblack	prime	1308766054	1.631119	9
22	21	6	7	AB	CB	trired	circleblack	line	triblue	circleblack	prime	1308765933	1.760265	8
22	19	7	7	AB	CA	sqpurp	circleblue	line	sqblack	circlepurp	prime	1308765927	2.081084	7
22	80	8	7	AB	BC	diared	circleblack	line	diablack	circleblue	prime	1308766077	1.913397	9
22	73	9	7	AB	CD	triblue	sqred	line	tripurp	sqblack	prime	1308766064	1.065659	9
22	56	10	7	AB	AB	circlepurp	trired	line	tripurp	circlered	prime	1308766021	1.578187	9
22	41	11	7	AB	BA	octored	sqpurp	line	sqpurp	octored	prime	1308765987	1.085906	9
22	11	12	7	AB	AA	heartblue	tripurp	line	triblue	heartblue	prime	1308765906	3.234906	8
22	20	13	7	AB	BB	diapurp	sqred	line	sqred	diared	prime	1308765929	2.758918	8
22	47	14	7	AB	AC	heartblue	trired	line	triblue	heartblack	prime	1308766002	1.295935	9
22	51	15	7	AB	CB	circlepurp	triblue	line	trired	circleblue	prime	1308766011	1.627313	9
22	45	16	7	AB	CA	circlepurp	sqblack	line	sqblue	circlepurp	prime	1308765996	3.274171	9
22	22	17	7	AB	BC	circlepurp	heartblue	line	heartblue	circleblack	prime	1308765935	2.095615	8
22	31	18	7	AB	CD	diapurp	octoblack	line	octored	diablue	prime	1308765960	4.034496	8
22	32	19	7	AB	AB	sqblue	heartblack	line	sqblue	sqblack	prime	1308765964	1.633632	6
22	42	20	7	AB	BA	heartblue	diablack	line	heartblack	heartblue	prime	1308765988	2.178529	7
22	6	21	7	AB	AA	circleblack	heartred	line	circleblack	circleblack	prime	1308765889	2.791623	5
22	63	22	7	AB	BB	circlepurp	triblue	line	circleblue	circleblue	prime	1308766039	1.910729	6
22	25	23	7	AB	AC	sqpurp	octoblack	line	sqpurp	sqblue	prime	1308765944	2.645368	7
22	72	24	7	AB	CB	heartblue	circlered	line	heartblack	heartred	prime	1308766062	1.348791	6
22	64	25	7	AB	CA	heartblue	trired	line	heartpurp	heartblue	prime	1308766042	1.347623	7
22	61	26	7	AB	BC	octoblack	diared	line	octored	octopurp	prime	1308766034	1.449078	7
22	17	27	7	AB	CD	sqblue	trired	line	sqpurp	sqblack	prime	1308765923	1.282764	4
22	60	28	7	AB	AB	circleblue	octored	line	octoblue	octored	prime	1308766031	2.855694	8
22	34	29	7	AB	BA	sqblue	octopurp	line	octopurp	octoblue	prime	1308765969	1.91369	7
22	30	30	7	AB	AA	octoblack	diared	line	diablack	diablack	prime	1308765958	1.549702	7
22	48	31	7	AB	BB	circleblack	heartblue	line	heartblue	heartblue	prime	1308766004	1.879706	7
22	40	32	7	AB	AC	triblue	circleblack	line	circleblue	circlepurp	prime	1308765985	1.530173	7
22	26	33	7	AB	CB	sqred	circlepurp	line	circleblack	circlepurp	prime	1308765947	4.217914	6
